id,name,fileName,areaEffectSize,scale
3662,"Flame Patch (Blue) - 0.5","spells\Archimonde_Blue_Fire.mdx",0,0.5
3663,"Fel Flame Breath (120) - 0.33","spells\fel_flamebreath.mdx",0,0.33000001311302185
3664,"Item - Tankard - HUGE","Spells\TankardA_SpellObject.mdx",0,2
3665,"Wisp","Creature\Wisp\Wisp.mdx",0,1
3666,"Wisp (x2.0)","Creature\Wisp\Wisp.mdx",0,2
3671,"Arcane Power State Chest (2)","spells\arcanepower_state_chest.mdx",0,2
3672,"Loot FX","particles\lootfx.mdx",0,1
3677,"Flame Patch (0.3x)","spells\archimonde_fire.mdx",0,0.30000001192092896
3681,"Flamestrike ImpactDD Med Base - 3.00","Spells\FlameStrike_ImpactDD_Med_Base.mdx",0,3
3682,"Wave: Fire","spells\Missile_Wave_Fire.mdx",0,1
3683,"Immolate State - 3.00","Spells\Immolate_State.mdx",0,3
3684,"Fire Patch - 0.25","spells\Archimonde_Fire.mdx",0,0.25
3685,"Cyclone State (5x)","Spells\Cyclone_State.mdx",0,5
3690,"Flamestrike Impact (2x)","Spells\Flamestrike_Impact.mdx",0,2
3691,"Water Elemental Impact Base (0.5x)","spells\waterelemental_impact_base.mdx",0,0.5
3692,"Bucket, New","world\goober\g_water_buckets_03.mdx",0,1
3693,"Army of the Dead Area Impact","Spells\SummonGhouls.mdx",0,1
3694,"Druid Morph Impact (2.0)","Spells\DruidMorph_Impact_Base.mdx",0,2
3695,"Death and Decay Ground Runes","Spells\DeathAndDecay_Area_Runes.mdx",0,1
3703,"Carpet: Purple (Torn)","World\Lordaeron\Scholomance\PassiveDoodads\Candles\Scholme_PurpleRug.mdx",0,1
3705,"Shadow Precast Uber Hand - 2.00","Spells\Shadow_Precast_Uber_Hand.mdx",0,2
3706,"Small Smoke Flare, White","spells\SmokeFlare_White.mdx",0,0.5
3707,"Rag Doll","world\generic\human\passive doodads\dolls\ragdoll01.mdx",0,1
3712,"Keg","World\Generic\Dwarf\Passive Doodads\TavernStuff\AleKegSingle.mdx",0,1
3713,"Headless Horseman Head - 1.50","Spells\HeadlessHorsemanHelmet.mdx",1056964608,1
3714,"Force Shield Arcane (Purple)","spells\arcaneforceshield_purple.mdx",0,1
3716,"Force Shield Arcane (Purple x3.00)","spells\arcaneforceshield_purple.mdx",0,3
3717,"Force Shield Arcane (Purple x6.00)","spells\arcaneforceshield_purple.mdx",0,6
3725,"Steam Impact, Billowing","Spells\WaterSteam_Impact.mdx",0,1
3726,"Bloody Explosion Green Impact (x0.25)","Spells\BloodyExplosionGreen.mdx",0,0.25
3727,"Rifle (x1.0, carried)","item\objectcomponents\weapon\firearm_2h_rifle_a_06.mdx",0,1
3729,"Missile: Harpoon (Vrykul)","Spells\Harpoon_Fire_Missile.mdx",0,1
3732,"B-Ball","Spells\Fireball_Blue_Missile_High.mdx",0,1
3733,"CycloneFire State (0.5x)","Spells\CycloneFire_State.mdx",0,0.5
3734,"Net Missile (0.5)","Spells\Net_State.mdx",0,0.5
3739,"Pumpkin Head, Flaming (0.35)","World\Generic\PassiveDoodads\Oktoberfest\FlamingPumpkinHead.mdx",0,0.3499999940395355
3740,"Earth Burrow Cast (Scale x2)","spells\burrowearth_brown_missile.mdx",0,2
3741,"Flame Patch (0.15x)","spells\archimonde_fire.mdx",0,0.15000000596046448
3743,"HolyDivineShield State Base (2x)","Spells\HolyDivineShield_State_Base.mdx",0,2
3745,"Rain of Candy Impact Base","spells\rainofcandys_impact_base.mdx",0,2
3747,"Shock Impact Chest - 2.00","Spells\Shock_Impact_Chest.mdx",0,2
3748,"Fel Fire Nova Area (3x)","spells\fel_firenova_area.mdx",1077936128,3
3749,"Fel Fire Precast Hand (0.5x)","spells\fel_fire_precast_hand.m2",1065353216,0.5
3750,"FactoryEnergyCube - 1.00","World\Expansion01\Doodads\Generic\Draenei\TempestKeep\FactoryEnergyCube.mdx",0,1
3751,"Banish (Purple) - 0.50","spells\banish_chest_purple.mdx",0,0.5
3753,"Arcane Bomb - 5.00","spells\arcanebomb_missle.mdx",0,5
3754,"Mug Hit (bounce)","spells\mug_missile_hitbounce.mdx",0,1
3756,"Nature Precast Chest - 0.30","Spells\Nature_Precast_Chest.mdx",0,0.30000001192092896
3757,"Invisibility Impact - 0.50","Spells\Invisibility_Impact_Chest.mdx",0,0.5
3758,"Whirlwind Base (0.5x)","Spells\Whirlwind_State_Base.mdx",0,0.5
3759,"Cyclone State (0.75x)","Spells\Cyclone_State.mdx",0,0.75
3760,"Cyclone State (0.75x)","Spells\Cyclone_State.mdx",0,0.75
3761,"Item - Broom, Magic","creature\broommount\broommount.mdx",0,1
3763,"Druid Morph Impact (3.0)","Spells\DruidMorph_Impact_Base.mdx",0,3
3764,"Fireworks Pink Heart","spells\valentinefirework.mdx",0,1
3767,"Frost Breath - 5.00","Spells\FrostBreath.mdx",0,5
3768,"Ice Block State - 2.00","spells\icebarrier_state.mdx",0,2
3769,"Fel Flame Circle - 2.00","spells\Fel_FlameCircleEffect.mdx",0,2
3770,"Fel Flame Patch - 4.00","spells\fel_archimonde_fire.mdx",0,4
3771,"Fel Flame Patch - 0.50","spells\fel_archimonde_fire.mdx",0,0.5
3772,"Ice Lance Missile - 3.00","spells\ice_lance_missile.mdx",0,3
3773,"Arcane Bomb - 2.00","spells\arcanebomb_missle.mdx",0,2
3774,"Fel Flame Patch - 0.25","spells\fel_archimonde_fire.mdx",0,0.25
3775,"Fel Low Poly Fire - 0.50","spells\Fel_LowPolyFireAnim.mdx",0,0.10000000149011612
3776,"Snow Rain - 2.00","Spells\ChristmasSnowRain.mdx",0,2
3779,"Holiday - Christmas - Snowflakes","spells\christmassnowrain.mdx",0,1
3780,"Ghost_state (Multi-Color 0.6x)","Spells\Ghost_state2.mdx",0,0.6000000238418579
3781,"BloodyExplosion - 3.00","Spells\BloodyExplosion.mdx",0,3
3782,"Scourge Summoning Runes (0.3)","world\goober\g_scourgerunecirclecrystal.mdx",0,0.30000001192092896
3783,"Soul Funnel Impact Chest (6.0x)","Spells\SoulFunnel_Impact_Chest.mdx",0,6
3784,"Soul Funnel Impact Chest (2.0x)","Spells\SoulFunnel_Impact_Chest.mdx",0,2
3785,"Soul Funnel Impact Chest (4.0x)","Spells\SoulFunnel_Impact_Chest.mdx",0,4
3786,"Blessing of Protection Base (Classic)","spells\Blessingofprotection_State_Classic.mdx",0,1
3787,"Missile: Upper Deck Paper Airplane, Zeppelin","Creature\Paperairplane_Zeppelin\Paperairplane_Zeppelin.mdx",0,1
3788,"Missile: Upper Deck Paper Airplane, Gyro","Creature\Paperairplane_Gyro\Paperairplane_Gyro.mdx",0,1
3789,"Missile: Blood Elf Power Orb (Green) (x0.10)","world\expansion01\doodads\generic\bloodelf\powerorb\bloodelf_powerorb_green.mdx",0,0.10000000149011612
3790,"Sunder Impact Chest - 2.00","Spells\Sunder_Impact_Chest.mdx",0,2
3791,"Shattered Sun Banner","World\Expansion02\Doodads\Generic\Sunshatter\Banner\Sunshatter_Banner01.mdx",0,1
3792,"LightningStorm Cloud Low State","Spells\LightningStorm_CloudLow_State.mdx",0,1
3793,"Rocket, small","Spells\Missle_Rocket.mdx",0,0.5
3796,"Fel Lightning PreCast Low Hand","Spells\Lightning_Fel_PreCast_Low_Hand.mdx",0,1
3797,"Fel Lightning Cast Hand","Spells\Lightning_Fel_Cast_Hand.mdx",0,1
3798,"Fel ChainLightning Impact Chest","Spells\ChainLightning_Fel_Impact_Chest.mdx",0,1
3800,"Fel Seeping Gaseous Nova","spells\seepinggaseous_fel_nova.mdx",0,1
3802,"Flame Breath - Midsummer","spells\flamebreathmff.mdx",0,0.8500000238418579
3803,"Gaseous Form","Spells\GaseousForm.mdx",0,1
3804,"Nature Precast Chest - 3.00","Spells\Nature_Precast_Chest.mdx",0,3
3805,"Holiday - Midsummer - Toy - Petals Shower","spells\summerfest_roseshower_impact_base.mdx",0,1
3806,"Flame Circle (0.80)","spells\flamecircleeffect.mdx",0,0.800000011920929
3807,"Hunter's Mark State Head HOLD","spells\huntersmark_impact_head_hold.mdx",0,1
3808,"Steam Impact, Billowing (x2.0)","Spells\WaterSteam_Impact.mdx",0,2
3809,"Fireball Missile Low (x0.5)","Spells\Fireball_Missile_Low.mdx",0,0.5
3810,"Mana Funnel Impact Chest (3x)","Spells\ManaFunnel_Impact_Chest.mdx",0,3
3811,"Form Shadow Precast","Spells\Shadow_Form_Precast.mdx",0,1
3812,"Form Fire Precast","Spells\Fire_Form_Precast.mdx",0,1
3813,"Arcane Power State Chest - 8.00","spells\arcanepower_state_chest.mdx",0,8
3814,"Seeping Gas (Fel) - 3.00","spells\SeepingGaseous_Fel_Nova.mdx",0,3
3815,"Nature Precast Chest - 10.00","Spells\Nature_Precast_Chest.mdx",0,10
3816,"Acid Cloud Breath - 2.00","spells\AcidCloudBreath.mdx",0,2
3817,"Red Dust Cloud - 10.00","spells\RedDustCloud.mdx",0,10
3818,"Radiation Fog (Blue-Green) - 3.00","spells\LargeBlueGreenRadiationFog.mdx",0,3
3820,"Bomb Explosion (x1.5","Spells\Bomb_ExplosionA.mdx",0,1.5
3821,"Torch (x1.5)","Spells\TorchSpell.mdx",0,1.5
3822,"Bow Shot (Thori'dal)","Spells\ArcaneShot_Missile2.mdx",0,1
3824,"Bonfire","World\Azeroth\BurningSteppes\PassiveDoodads\Bonfire\OrcBonFire.mdx",0,1
3826,"Seeping Gaseous Fel Nova - 1.00","spells\SeepingGaseous_Fel_Nova.mdx",0,1
3827,"Seeping Gaseous Fel Nova - 0.50","spells\SeepingGaseous_Fel_Nova.mdx",0,0.5
3828,"Green Ground Fog - 1.00","World\Generic\PassiveDoodads\ParticleEmitters\GreenGroundFog.mdx",0,1
3830,"TEMP","Creature\Cloud\CloudSwampGas.mdx",0,1
3831,"Cloud: Green - 3.00","spells\greenradiationfog.mdx",0,3
3832,"MoltenBlast Impact Chest (2x)","Spells\MoltenBlast_Impact_Chest.mdx",0,2
3838,"Form Arcane Precast","Spells\Arcane_Form_Precast.mdx",0,1
3841,"Fire Blast Impact Chest - 2.00","Spells\Fire_ImpactDD_Chest.mdx",0,2
3842,"Incinerate Missile (Blue, 0.6x)","spells\incinerateblue_low_base.mdx",0,0.6000000238418579
3843,"Seeping Gaseous Fel Nova - 0.5","spells\SeepingGaseous_Fel_Nova.mdx",0,0.5
3845,"Acid Breath - 2.00","Spells\AcidBreath.mdx",0,2
3846,"Grobbulus Poison Cloud - 2.00","Spells\Poison_Cloud_Grobbulus.mdx",0,2
3847,"Flare Ground State (1.5x)","spells\flare_state_base.mdx",1056964608,1.5
3848,"Flare Ground State (0.75x)","spells\flare_state_base.mdx",1061158912,0.75
3850,"Missile: Shadowbolt - 4.00","Spells\Shadowbolt_Missile.mdx",0,4
3851,"Missile: Snowball (3.0x)","spells\missile_snowball.mdx",0,3
3852,"Frost Nova Area (0.2x)","Spells\Frost_Nova_area.mdx",0,0.20000000298023224
3853,"Frost Reflect State Chest (3.0x)","spells\frostreflect_state_chest.mdx",0,3
3854,"Missile: Snowball (6.0x)","spells\missile_snowball.mdx",0,6
3855,"Portal: Boss Shadow - 0.50","Spells\Creature_SpellPortal_LargeShadow.mdx",0,0.5
3860,"Portal: Boss Purple - 0.50","Spells\Creature_SpellPortalLarge_Purple.mdx",0,0.5
3863,"Bread Slice (0.50)","world\generic\human\passive doodads\food\breadslice.mdx",0,0.5
3864,"Void Zone - 0.60","creature\portalofkathune\portalofkathune.mdx",0,0.6000000238418579
3865,"Dark Shade - 5.00","spells\darkshade.mdx",0,5
3867,"Black Magic Precast Base - 2.00","spells\BlackMagic_Precast_Base.mdx",0,2
3868,"Shadow Fury Impact - 0.50","spells\ShadowFury_Impact_Base.mdx",0,0.5
3869,"Flamestrike Impact (0.5x)","Spells\Flamestrike_Impact.mdx",0,0.5
3870,"Missile: Black Shot - 2.0","spells\blackshot_missile.mdx",0,20
3871,"Arcane Bomb - 2.50","spells\arcanebomb_missle.mdx",0,2.5
3873,"Abyssal Impact Base - 2.50","spells\abyssal_impact_base.mdx",0,2.5
3874,"Flare Ground State (2.5x)","spells\flare_state_base.mdx",1075838976,2.5
3875,"ShadowWord Death Impact - 3.00","spells\shadowword_death_impact.mdx",0,3
3876,"Fire Precast Hand 8.0","Spells\Fire_Precast_Hand.mdx",0,8
3877,"Fel Fireball Missile High (2.00)","spells\fel_fireball_missile_high.mdx",0,2
3878,"ShadowWordDominate Chest - 3.00","Spells\ShadowWordDominate_Chest.mdx",0,3
3879,"ShadowSnare Base - 3.00","Spells\Shadow_Snare_High_base.mdx",0,3
3880,"zzOLD","Spells\Enchantments\BlackGlow_High.mdx",0,5
3881,"Dark Shade - 3.00","spells\darkshade.mdx",0,3
3882,"Frost Bolt Missile 5.0","Spells\Frostbolt.mdx",0,5
3883,"Ice ImpactDD Uber Chest 2.0","Spells\Ice_ImpactDD_Uber_Chest.mdx",0,2
3884,"Shadow Shield Impact Base - 1.50","spells\shadowshield_impact.mdx",0,1.5
3885,"Frost Trap Aura NoMist","SPELLS\FrostTrap_Aura_noMist.M2",1065353216,1
3886,"Frost Trap Aura NoMist 2.0","SPELLS\FrostTrap_Aura_noMist.M2",1065353216,2
3887,"Dark Shade - 2.00","spells\darkshade.mdx",0,2
3888,"Cripple State Chest - 2.00","Spells\Cripple_State_Chest.mdx",0,2
3889,"Quest - Sunshatter Shield","Spells\ShellShield_State_Base.mdx",0,3
3890,"Force Shield Fire (Red) 2.0","Spells\fireforceshield_red.mdx",0,2
3891,"Fire Precast Hand 4.0","Spells\Fire_Precast_Hand.mdx",0,4
3892,"Fire Rift","World\ENVIRONMENT\DOODAD\GENERALDOODADS\ElementalRifts\FireRift.mdx",0,1
3893,"Flare Ground State (12.0x)","spells\flare_state_base.mdx",0,12
3894,"Red Glow High 15.0","Spells\Enchantments\RedGlow_High.mdx",0,15
3895,"Red Flame Low 5.0","Spells\Enchantments\RedFlame_Low.mdx",0,5
3896,"Fireball Missile High 4.0","Spells\Fireball_Missile_High.mdx",0,4
3897,"Immolate Impact Chest 5.0","Spells\Immolate_Impact_Chest.mdx",0,5
3898,"Bomb Explosion (x4)","Spells\Bomb_ExplosionA.mdx",0,4
3899,"Flames (0.35 scale)","world\lordaeron\stratholme\passivedoodads\fx\stratholmefiresmokeembers.mdx",0,0.3499999940395355
3902,"Fire Precast Hand 2.0","Spells\Fire_Precast_Hand.mdx",0,2
3903,"Acid Breath (Liquid) - 0.25","spells\acidliquidbreath.mdx",0,0.25
3904,"Stratholme Fire Smoke Ember","World\Lordaeron\Stratholme\PassiveDoodads\FX\StratholmeFireSmokeEmberM.mdx",0,1
3905,"Force Shield Arcane (Yellow)","spells\arcaneforceshield_yellow.mdx",0,1
3906,"DivineShield Low Chest (x4.00)","Spells\DivineShield_Low_Chest.mdx",0,4
3907,"DivineShield Low Base (x2.00)","Spells\DivineShield_Low_Base.mdx",0,2
3908,"Fire_SmokeTrail","spells\fire_smoketrail.mdx",0,1
3909,"Steam State 2x","spells\steam.mdx",0,2
3910,"Shadow Nova Cast Non Projected - (0.10)","Spells\Shadow_Nova_area_noProjection.mdx",0,0.10000000149011612
3911,"Frost Bolt Missile 2.5","Spells\Frostbolt.mdx",0,2.5
3912,"Missile: Shadowbolt (No Ribbon) - 2.00","spells\ShadowBolt_Missile_NoRibbon.mdx",0,2
3914,"Acid Cloud Breath Smoke - 2.00","spells\AcidCloudBreath_GroundSmoke.mdx",0,2
3915,"Acid Cloud Breath (Fast)  - 2.00","spells\AcidCloudBreath_Fast.mdx",0,2
3916,"Banish (Dark) - 2.00","spells\Banish_Chest_Dark.mdx",0,2
3917,"Ice Precast Uber Hand 2.0x","Spells\Ice_Precast_Uber_Hand.mdx",0,2
3918,"Ice Missile Uber 5.0x","Spells\Ice_Missile_Uber.mdx",0,5
3919,"Ice Missile Low 5.0x","Spells\Ice_Missile_Low.mdx",0,5
3920,"Flame Circle (0.50)","spells\flamecircleeffect.mdx",0,0.5
3921,"Snowball Powder Impact (3.0)","spells\SnowballPowdery_Impact_Base.mdx",0,3
3922,"Snow Powder Base","spells\SnowballPowdery_Impact_Base.mdx",0,1
3923,"Snow Powder Base (0.75)","spells\SnowballPowdery_Impact_Base.mdx",0,0.75
3924,"Frost Slash","Spells\FrostSlash_Base_Cast.mdx",0,1
3925,"Fire Elemental Totem (2.0)","Creature\Spells\FireElementalTotem.mdx",0,2
3928,"Fire Reflect State Chest (2.00)","spells\firereflect_state_chest.mdx",0,2
3929,"Flames (0.25 scale)","world\lordaeron\stratholme\passivedoodads\fx\stratholmefiresmokeembers.mdx",0,0.25
3930,"Holy Form Precast","spells\holy_form_precast.mdx",0,1
3931,"Cheat Death Impact","Spells\Cheat_Death.mdx",0,1
3932,"Cheat Death (New)","Spells\Cheat_Death.mdx",0,1
3933,"Cheat Death State","Spells\Cheat_Death.mdx",0,1
3934,"Banish (Blue) (2.0)","spells\banish_chest_blue.mdx",0,2
3935,"Shadow Missile","Spells\ShadowMissile.mdx",0,1
3937,"Shadow Missile (3.0)","Spells\ShadowMissile.mdx",1077936128,2
3938,"Ice Cast Low Hand (10.0)","Spells\Ice_Precast_Low_Hand.mdx",0,10
3940,"Sonic Wave Blast Cast - 2.00","spells\sonicwave_cast.mdx",0,2
3941,"Frost Breath - 7.00","Spells\FrostBreath.mdx",0,7
3942,"RitualSummoning PreCast Base (x2.00)","Spells\RitualSummoning_PreCast_Base.mdx",0,2
3943,"Snowball Impact Chest (2.0)","spells\snowball_impact_chest.mdx",0,2
3944,"Missile: Snowball (1.5x)","spells\missile_snowball.mdx",0,1.5
3946,"Missile: Deathbolt Missile - 2.00","spells\deathbolt_missile_low.mdx",0,2
3947,"Missile: Snowball (2.0x)","spells\missile_snowball.mdx",0,2
3948,"Upper Deck - Weather Machine - Rain","spells\Goblin_Weather_Machine_Rain.mdx",0,1
3949,"Upper Deck - Weather Machine - Lightning","spells\Goblin_Weather_Machine_Lightning.mdx",0,1
3950,"Upper Deck - Weather Machine - Snow","spells\Goblin_Weather_Machine_Snow.mdx",0,1
3951,"Upper Deck - Weather Machine - Sunny","spells\Goblin_Weather_Machine_Sunny.mdx",0,1
3952,"Upper Deck - Weather Machine - Cloudy","spells\Goblin_Weather_Machine_Cloudy.mdx",0,1
3953,"Force Shield and Explosion","spells\forceshield_andxplosion.mdx",0,1
3954,"Sunwell Beam FX","spells\sunwell_beamfx.mdx",0,1
3955,"Curse of Elements Impact Head (2.00)","Spells\CurseElements_Impact_Head.mdx",0,2
3956,"Ice Block State - 4.00","spells\icebarrier_state.mdx",0,4
3959,"Dark Fire Shield State","Spells\FireForceShield_Red.mdx",0,1
3960,"Quest - Entropius Body","world\goober\g_jewelblack.mdx",0,3
3962,"Quest - Sunwell Ignition!","spells\Sunwell_BeamFX.mdx",0,1
3964,"Firework Roman Candle Impact","Spells\Firework_RomanCandle_Impact_Chest_01.mdx",0,1
3965,"Fireworks Roman Candle Missile","spells\firework_romancandle_missle_01.mdx",0,1
3966,"Firework Roman Candle Impact (2.0x)","Spells\Firework_RomanCandle_Impact_Chest_01.mdx",0,2
3967,"Flame Circle (Blue) (0.75x)","spells\FlameCircleEffect_Blue.mdx",0,0.75
3968,"Flame Patch (0.75x)","spells\archimonde_fire.mdx",0,0.75
3972,"Missile: Sonic Wave - 2.00","spells\sonicwave_missile.mdx",0,2
3973,"Portal: Boss Fel Green","Spells\Sunwell_Fel_Portal.mdx",0,1
3974,"Cold Breath (1.5)","particles\ColdBreath.mdx",0,1.5
3977,"Missile: Snowball (4.0x)","spells\missile_snowball.mdx",0,4
3978,"ArcaneExplosion - 5.00","Spells\ArcaneExplosion_Base.mdx",0,5
3982,"Missile: Pony Keg - 0.50","world\generic\human\passive doodads\beerkegs\beerkeg01_nocollide.mdx",1056964608,1
3983,"Arcane Missile Lvl 4 (2.00)","Spells\Arcane_Missile_Lvl4.mdx",0,2
3994,"Acid Breath (0.5x)","Spells\AcidBreath.mdx",0,0.5
3995,"Steam Impact, Billowing (x0.5)","Spells\WaterSteam_Impact.mdx",0,0.5
3996,"Missile: Goo Bolt (0.5x)","Spells\GooBolt_Missile_Low.mdx",0,0.5
3997,"Keg, Dark Iron (0.3x)","World\Generic\DarkIronDwarf\Passive Doodads\Kegs\DarkIronKeg01.mdx",0,0.4000000059604645
3998,"Mug Hit (bounce) (2x)","spells\mug_missile_hitbounce.mdx",0,2
4010,"Aura: Red, Tall (1.00)","world\generic\passivedoodads\particleemitters\auraredtall.mdx",0,1
4020,"MoonBeamRed_Impact_Base","spells\moonbeamred_impact_base.mdx",0,0.6000000238418579
4094,"SunfireGlow_High","spells\enchantments\sunfireglow_high.mdx",0,1
4125,"Item - Offhand Rose Bouquet","item\objectcomponents\weapon\offhand_rosebouquet_a_01.mdx",0,1
4128,"Sparkle Trail","spells\sparktrail.mdx",0,1
4129,"Sparkle","spells\enchantments\sparkle_a.mdx",0,1
4143,"Goblin Rocket Cart (1.0)","world\generic\goblin\passivedoodads\goblinrocketcarts\goblinrocketcart_rc.mdx",0,1
4144,"Stratholme Fire Smoke Ember (0.3)","World\Lordaeron\Stratholme\PassiveDoodads\FX\StratholmeFireSmokeEmberM.mdx",0,0.30000001192092896
4147,"Stratholme Fire Smoke Ember (0.5)","World\Lordaeron\Stratholme\PassiveDoodads\FX\StratholmeFireSmokeEmberM.mdx",0,0.5
4148,"Stratholme Fire Smoke Ember (0.15)","World\Lordaeron\Stratholme\PassiveDoodads\FX\StratholmeFireSmokeEmberM.mdx",0,0.15000000596046448
4149,"Bomb Explosion - (0.25)","Spells\Bomb_ExplosionA.mdx",0,0.25
4150,"DustCloud Land (0.5)","Spells\DustCloud_Land.mdx",0,0.5
4153,"Goblin Rocket Cart (0.2)","world\generic\goblin\passivedoodads\goblinrocketcarts\goblinrocketcart_rc.mdx",0,0.20000000298023224
4154,"Immolate State (4.0)","spells\immolate_state.mdx",0,4
4155,"Flame Patch (0.20x)","spells\archimonde_fire.mdx",0,0.20000000298023224
4156,"Goblin Control Panel (0.1)","world\generic\goblin\passivedoodads\controlpanel\goblincontrolpanel.mdx",0,0.10000000149011612
4169,"Flame Breath","Spells\FlameBreath.mdx",0,0.5
4176,"Magic Impact Chest","spells\magic_impact_chest.mdx",0,1
4178,"Missile: Pine Cone (0.7)","world\kalimdor\mulgore\passivedoodads\pinecone\pinecone.mdx",0,0.699999988079071
4180,"Acid Breath (0.2x)","Spells\AcidBreath.mdx",0,0.20000000298023224
4181,"Arcane Bomb","spells\arcanebomb_missle.mdx",0,1.5
4187,"Ghost_state (Green, x0.1)","spells\greenghost_state.mdx",0,0.10000000149011612
4188,"Ghost_state (Red, x0.1)","spells\redghost_state.mdx",0,0.10000000149011612
4189,"BOTM - Honey Brew - Bee Aura","Spells\GiantInsectSwarm_State_Ground.mdx",0,0.10000000149011612
4191,"Brew Bubble State","creature\waterbubblecreature\waterbubblecreature.mdx",0,0.5
4192,"BOTM - Bubble Brew - Bubble Breath Aura","particles\bubbles.mdx",0,1
4207,"GreenFlame_Low","spells\enchantments\greenflame_low.mdx",0,4
4208,"GreenFlame_Low","spells\enchantments\greenflame_low.mdx",0,6
4210,"Fel FlamestrikeSmall Impact Base","spells\fel_flamestrikesmall_impact_base.mdx",0,1
4211,"Fel Flame Patch - 0.15","spells\fel_archimonde_fire.mdx",0,0.15000000596046448
4213,"Banish (Blue) - 0.5","spells\banish_chest_blue.mdx",0,0.5
4214,"Banish (Red) 0.50","spells\bloodbolt_chest.mdx",0,0.5
4217,"CallLightning Impact (Red)","spells\flamestrike_impactdd_med_base.mdx",0,0.3799999952316284
4218,"Earth Burrow Cast (0.5)","Spells\BurrowEarth_Brown_Missile.mdx",0,0.5
4221,"GreenGlow_High","spells\enchantments\greenglow_high.mdx",0,1
4227,"Fireball_Blue_Missile_High","spells\fireball_blue_missile_high.mdx",0,1
4235,"Gas Breath (0.5)","spells\acidcloudbreath.mdx",0,0.5
4244,"DustCloud Land (Copy)","Spells\DustCloud_Land.mdx",0,0.30000001192092896
4356,"UDE PVP Flag","world\generic\pvp\upperdeck\ud_pvptaunt.mdx",0,2
4370,"Item - Bottle (Green) ","spells\tankardb_spellobject.mdx",0,1
4393,"HellFire Area Base","Spells\HellFire_Area_Base.mdx",0,1
4413,"Confetti Explosion","world\generic\upperdeck\ud_confetti_01.mdx",0,1
4414,"Aspect Fox Impact Head","Spells\Hunter_AspectoftheFox_impact_01.mdx",0,1
4415,"Aspect Turtle Impact Head","Spells\Hunter_AspectoftheTurtle_impact_01.mdx",0,1
4416,"MagePortal: Stonard","Spells\MagePortal_Stonard.mdx",0,0
4417,"MagePortal: Theramore","Spells\MagePortal_Theramore.mdx",0,0
4418,"MagePortal: DarkPortal","Spells\MagePortal_StairofDestiny.mdx",0,0
4419,"MagePortal: Silvermoon","Spells\MagePortal_Silvermoon.mdx",0,0
4420,"MagePortal: Dalaran","Spells\MagePortal_Dalarn.mdx",0,0
9000,"HellFire Impact Caster Base Green","Spells\HellFire_Impact_Caster_Base_Green.mdx",0,0
9001,"HellFire Impact Base Green","Spells\HellFire_Impact_Base_Green.mdx",0,1
9002,"Immolate Impact Chest Green","Spells\Immolate_Impact_Chest_Green.mdx",4,1
9003,"Immolate State Base Green","Spells\Immolate_State_Base_Green.mdx",0,1
9004,"Rain Of Fire Impact Base Green","Spells\RainOfFire_Impact_Base_Green.mdx",0,0
9005,"Fire Precast Hand Green","Spells\Fire_Precast_Hand_Green.mdx",0,0
9006,"Fire Precast Hand Green 2","Spells\Fire_Precast_Hand_Green.mdx",0,0
9007,"JudgementImpactChestYellow","Spells\judgement_impact_chest.mdx",0,0
9008,"TemplarsVerdictImpact","Spells\paladin_finalverdict_cast_01.mdx",0,0
9009,"SealofJusticeImpact","Spells\sealofmight_impact_base.mdx",0,0
9010,"SealofLightImpact","Spells\sealoflight_impact_base.mdx",0,0
9011,"SealofWisdomImpact","Spells\sealofsacrifice_impact_base.mdx",0,0
9012,"SealofRighteousnessImpact","Spells\sealofrighteous_impact_base.mdx",0,0
9013,"SealoftheCrusaderImpact","Spells\sealofcrusader_impact.mdx",0,0
9014,"SealofCommandImpact","Spells\sealofcommand_impact_base.mdx",0,0
9015,"BlessingOfFreedomImpact","Spells\blessingoffreedom_impact.mdx",0,0
9016,"BlessingOfFreedomState","Spells\blessingoffreedom_state.mdx",0,0
9017,"BlessingOfKingsImpact","Spells\blessingofkings_base.mdx",0,0
9018,"BlessingOfLightImpact","Spells\blessingoflight_impact.mdx",0,0
9019,"BlessingOfMightImpact","Spells\blessingofmight_base.mdx",0,0
9020,"BlessingOfSacrificeImpact","Spells\blessingofsacrifice_impact.mdx",0,0
9021,"BlessingOfSalvationImpact","Spells\blessingofsalvation_impact.mdx",0,0
9022,"BlessingOfSanctuary","Spells\blessingofsanctuary.mdx",0,0
9023,"BlessingOfWisdomImpact","Spells\blessingofwisdom_base.mdx",0,0
9024,"JudgementImpactBlue","Spells\judgement_impact_chest_blue.mdx",0,0
9025,"JudgementImpactRed","Spells\judgement_impact_chest_red.mdx",0,0
